No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
15782,2016,10,19,13,242,242,7,81,2000,57,19.8,1011.1,15,0,ESE,2,Aotizhongxin
15783,2016,10,19,14,271,271,5,105,2200,43,20,1010.9,14.8,0,S,1.4,Aotizhongxin
15784,2016,10,19,15,304,304,5,131,2400,30,20,1010.7,15,0,SSE,1.1,Aotizhongxin
15785,2016,10,19,16,310,282,3,111,2200,43,19.6,1010.8,15,0,ESE,1.1,Aotizhongxin
15786,2016,10,19,17,305,305,3,107,2100,39,18.7,1010.9,15,0,E,1.1,Aotizhongxin
15787,2016,10,19,18,291,291,3,118,2200,22,17.1,1011.5,14.9,0,E,0.8,Aotizhongxin
15788,2016,10,19,19,279,279,2,124,2300,7,15.9,1012.3,14.6,0,NW,0.2,Aotizhongxin
15789,2016,10,19,20,263,263,2,113,2400,3,15.5,1013,14.5,0,NNW,0.4,Aotizhongxin
15790,2016,10,19,21,241,241,2,115,2700,2,15.2,1013.6,14.4,0,ENE,0.7,Aotizhongxin
15791,2016,10,19,22,229,237,3,122,2500,2,15.2,1014.3,14.6,0,NE,1.1,Aotizhongxin
15792,2016,10,19,23,235,235,2,118,2600,2,14.7,1014.6,14.1,0,E,0.8,Aotizhongxin
15793,2016,10,20,0,239,239,2,116,2400,2,15.1,1015,14.5,0,E,0.3,Aotizhongxin
15794,2016,10,20,1,228,230,2,123,2500,2,15.5,1015.2,14.9,0,ENE,1.1,Aotizhongxin
15795,2016,10,20,2,243,243,3,119,2400,2,15.7,1015.3,15.1,0,NE,0.9,Aotizhongxin
15796,2016,10,20,3,266,266,3,108,2200,2,15.8,1015.6,15,0,ENE,0.9,Aotizhongxin
15797,2016,10,20,4,254,254,3,108,2100,2,16.7,1016,14.9,0,ESE,2.5,Aotizhongxin
15798,2016,10,20,5,244,244,3,77,2000,12,16.6,1016.6,12.3,0,SE,4.5,Aotizhongxin
15799,2016,10,20,6,124,124,4,32,1400,46,15.9,1017.4,7.1,0,ESE,4,Aotizhongxin
15800,2016,10,20,7,55,55,5,35,1100,42,15.2,1017.5,6.2,0,ESE,4.1,Aotizhongxin
15801,2016,10,20,8,45,45,6,44,1000,29,15.1,1019.2,5,0,S,2.1,Aotizhongxin
15802,2016,10,20,9,43,56,8,43,1100,27,15,1019.9,4.7,0,SSE,2,Aotizhongxin
15803,2016,10,20,10,16,54,8,47,1100,21,14.8,1019.8,5,0,SW,1.2,Aotizhongxin
15804,2016,10,20,11,32,70,9,54,1200,16,14.7,1019.4,4.4,0,SSW,1.7,Aotizhongxin
15805,2016,10,20,12,30,89,8,52,1200,18,14.7,1019,4.9,0,SW,1.4,Aotizhongxin
15806,2016,10,20,13,27,66,8,53,1100,17,14.5,1017.8,4.8,0,S,0.9,Aotizhongxin
15807,2016,10,20,14,29,64,6,59,1200,10,14.3,1017.8,5.1,0,SW,1.2,Aotizhongxin
15808,2016,10,20,15,43,55,7,63,1200,10,14.2,1017.2,4.7,0,NW,0.1,Aotizhongxin
15809,2016,10,20,16,37,108,6,69,1100,5,14.1,1017.3,6.2,0,S,0.5,Aotizhongxin
15810,2016,10,20,17,35,74,4,67,1100,13,13.5,1017.4,7.3,0,NNE,0.6,Aotizhongxin
15811,2016,10,20,18,46,96,3,65,1100,13,11.6,1018.3,8.8,0.9,WSW,2.8,Aotizhongxin
15812,2016,10,20,19,45,45,2,60,1100,10,10.8,1018.8,8.9,1.7,WNW,2.5,Aotizhongxin
15813,2016,10,20,20,43,43,2,65,1100,3,10.9,1019.1,9.3,0.6,NNW,1.6,Aotizhongxin
15814,2016,10,20,21,44,44,2,62,1000,2,10.7,1019,9.1,0.4,NNE,1.8,Aotizhongxin
15815,2016,10,20,22,43,43,2,58,1000,2,10.7,1018.6,9.5,0.1,NNE,1.8,Aotizhongxin
15816,2016,10,20,23,40,40,2,57,900,3,10.8,1018.4,8.4,0.3,N,1.8,Aotizhongxin
15817,2016,10,21,0,38,38,2,62,800,2,11,1018,8.4,0,NNW,1.3,Aotizhongxin
15818,2016,10,21,1,39,39,2,57,700,5,11,1017.7,8.9,0,WNW,1.5,Aotizhongxin
15819,2016,10,21,2,39,39,2,NA,700,7,10.8,1017.4,8.6,0,WNW,1.6,Aotizhongxin
15820,2016,10,21,3,39,39,2,53,700,10,10.9,1016.9,8.3,0,WNW,1,Aotizhongxin
15821,2016,10,21,4,46,46,2,48,700,NA,11,1016.7,7.9,0,NW,1.7,Aotizhongxin
15822,2016,10,21,5,46,46,2,31,700,25,11.1,1016.3,8,0,NW,1.3,Aotizhongxin
15823,2016,10,21,6,47,47,2,21,600,41,11.2,1016.4,7.3,0,NW,1.1,Aotizhongxin
15824,2016,10,21,7,39,39,2,21,500,45,11.5,1016.6,7.4,0,W,0.8,Aotizhongxin
15825,2016,10,21,8,33,50,2,26,500,42,11.7,1017.1,7,0,WSW,0.9,Aotizhongxin
15826,2016,10,21,9,43,50,2,31,600,35,11.2,1016.8,7.1,0,E,1.2,Aotizhongxin
15827,2016,10,21,10,62,62,2,44,700,18,11.4,1016.6,7.1,0,ESE,1.1,Aotizhongxin
15828,2016,10,21,11,61,61,2,42,700,21,11.2,1016,7.3,0,ESE,1.1,Aotizhongxin
15829,2016,10,21,12,60,60,2,52,800,14,10.9,1015.6,7.8,0,SSE,1.2,Aotizhongxin
15830,2016,10,21,13,63,63,2,50,800,16,10.4,1014.3,8.2,0,E,0.7,Aotizhongxin
15831,2016,10,21,14,68,68,2,59,900,7,10.2,1013.2,9,0.1,E,1.1,Aotizhongxin
15832,2016,10,21,15,59,59,2,64,1000,3,10.1,1012.9,9.2,0.1,ESE,1.3,Aotizhongxin
15833,2016,10,21,16,51,51,2,65,900,2,10,1012.9,9.1,0.2,ENE,0.8,Aotizhongxin
15834,2016,10,21,17,40,40,2,74,900,2,10.2,1013.2,9.4,0.2,ENE,0.7,Aotizhongxin
15835,2016,10,21,18,38,38,2,77,900,2,10.1,1013.4,9.3,1.6,ENE,0.7,Aotizhongxin
15836,2016,10,21,19,45,45,2,62,800,2,10.4,1013.9,9.6,3.6,NNE,1.2,Aotizhongxin
15837,2016,10,21,20,50,50,2,61,800,2,10.6,1014.3,9.7,2.2,N,1.1,Aotizhongxin
15838,2016,10,21,21,33,33,2,52,800,4,10.7,1014.2,9.8,0.7,NNE,1.7,Aotizhongxin
15839,2016,10,21,22,35,35,2,58,800,2,10.8,1014.4,9.9,0,NNE,0.9,Aotizhongxin
15840,2016,10,21,23,39,39,2,62,900,2,11.1,1014.7,10,0,NNE,1.3,Aotizhongxin
15841,2016,10,22,0,41,41,2,64,1000,2,11.1,1014.6,10,0,NE,1.2,Aotizhongxin
15842,2016,10,22,1,42,42,2,62,900,2,11.1,1015,10,0,N,1,Aotizhongxin
15843,2016,10,22,2,38,38,2,57,900,2,11.2,1015.2,10.1,0,NE,1.4,Aotizhongxin
15844,2016,10,22,3,29,29,2,49,800,2,11.4,1015.7,10.3,0,NE,1.1,Aotizhongxin
15845,2016,10,22,4,20,20,2,41,700,2,11.9,1016.1,10.1,0,NE,1.5,Aotizhongxin
15846,2016,10,22,5,15,15,2,31,600,5,12.2,1016.7,10.1,0,ENE,1.8,Aotizhongxin
15847,2016,10,22,6,21,21,2,30,700,5,12.4,1017.8,8.3,0,ENE,2.3,Aotizhongxin
15848,2016,10,22,7,12,12,2,34,600,2,12.5,1018.5,6.7,0,NE,2.3,Aotizhongxin
15849,2016,10,22,8,15,15,2,30,500,6,12.6,1019.3,6,0,ENE,3,Aotizhongxin
15850,2016,10,22,9,13,13,2,26,400,10,13,1020,4.7,0,ENE,3.6,Aotizhongxin
15851,2016,10,22,10,3,6,2,17,400,22,13.6,1020.2,4.5,0,NE,3.8,Aotizhongxin
15852,2016,10,22,11,3,6,2,13,300,31,13.7,1020.1,4,0,ENE,4,Aotizhongxin
15853,2016,10,22,12,3,6,2,10,300,40,13.8,1019.6,4.1,0,ENE,3.2,Aotizhongxin
15854,2016,10,22,13,7,14,2,12,300,41,14.2,1019.7,3.6,0,ENE,3.2,Aotizhongxin
15855,2016,10,22,14,8,8,2,15,300,41,13.9,1019.3,3.4,0,ENE,3.7,Aotizhongxin
15856,2016,10,22,15,3,6,2,16,300,41,14.1,1019,3.8,0,ENE,2.5,Aotizhongxin
15857,2016,10,22,16,10,18,2,17,300,40,13.6,1018.8,3.4,0,ENE,3.5,Aotizhongxin
15858,2016,10,22,17,8,22,2,20,300,37,12.9,1019.3,3.5,0,ENE,2.6,Aotizhongxin
15859,2016,10,22,18,7,22,2,27,300,26,12.2,1019.5,2.9,0,E,2.5,Aotizhongxin
15860,2016,10,22,19,11,22,2,35,300,15,11.2,1020.2,3.2,0,E,1.9,Aotizhongxin
15861,2016,10,22,20,12,13,2,38,400,13,10.5,1020.5,2.1,0,E,1.8,Aotizhongxin
15862,2016,10,22,21,12,23,2,45,400,5,9.1,1021,3.7,0,E,1,Aotizhongxin
15863,2016,10,22,22,21,30,2,49,500,2,9,1021.1,4.6,0,SE,0.5,Aotizhongxin
15864,2016,10,22,23,20,29,2,47,500,2,10.175,1021.25,1.5,0,NE,1.3,Aotizhongxin
15865,2016,10,23,0,14,37,2,43,500,2,9.625,1021.5,1.5,0,SE,1.3,Aotizhongxin
15866,2016,10,23,1,22,68,2,44,600,2,9.36,1021.2,0,0,SE,0.8,Aotizhongxin
15867,2016,10,23,2,29,74,2,NA,600,2,9.025,1021,1.2,0,SW,0.6,Aotizhongxin
15868,2016,10,23,3,25,25,2,42,600,2,8.433333333,1021,2,0,SW,1.7,Aotizhongxin
15869,2016,10,23,4,21,28,2,40,500,NA,7.3,1020.4,4.8,0,SW,0.1,Aotizhongxin
15870,2016,10,23,5,22,22,2,38,400,2,6.9,1020.3,4.2,0,NE,0.9,Aotizhongxin
15871,2016,10,23,6,18,19,2,31,500,11,6.9,1020.5,3,0,N,1,Aotizhongxin
15872,2016,10,23,7,24,31,3,35,600,4,5.7,1020.8,3.4,0,N,0.6,Aotizhongxin
15873,2016,10,23,8,27,29,3,31,700,11,9,1021.2,1.4,0,NE,1,Aotizhongxin
15874,2016,10,23,9,26,45,2,26,600,20,9.4,1021.25,2,0,NW,1.9,Aotizhongxin
15875,2016,10,23,10,28,29,4,25,600,25,11.125,1021,0.4,0,NE,2.6,Aotizhongxin
15876,2016,10,23,11,28,29,4,24,500,31,12.32,1021,-0.1,0,NW,1.1,Aotizhongxin
15877,2016,10,23,12,21,21,4,23,500,38,13.9,1019.5,0.5,0,SE,1.5,Aotizhongxin
15878,2016,10,23,13,21,21,3,28,500,41,14.6,1018.2,0.1,0,SW,1.3,Aotizhongxin
15879,2016,10,23,14,28,28,2,29,500,46,15.6,1017.4,-1.5,0,SW,1.1,Aotizhongxin
15880,2016,10,23,15,30,48,2,33,500,47,15.24,1017.4,-2.3,0,SE,1.5,Aotizhongxin
15881,2016,10,23,16,33,42,2,40,500,44,15.56666667,1017,-0.8,0,SW,0.6,Aotizhongxin
15882,2016,10,23,17,21,56,2,50,600,30,14,1016.3,3.2,0,SSE,0.7,Aotizhongxin
15883,2016,10,23,18,26,44,2,57,500,20,13.325,1017,1.1,0,SW,1.8,Aotizhongxin
15884,2016,10,23,19,35,68,2,59,600,12,12.22,1017,2.7,0,SW,1.8,Aotizhongxin
15885,2016,10,23,20,33,69,2,60,500,7,11.7,1016.8,5.1,0,NE,0.3,Aotizhongxin
15886,2016,10,23,21,26,74,2,65,600,2,11.4,1017.25,3.5,0,SW,1.8,Aotizhongxin
15887,2016,10,23,22,39,39,2,64,700,5,11.6,1018,2.9,0,SW,1.1,Aotizhongxin
15888,2016,10,23,23,44,83,2,59,800,19,11.125,1017.5,2.7,0,SW,1.5,Aotizhongxin
15889,2016,10,24,0,47,98,2,72,800,7,10.675,1017,3,0,SW,0.9,Aotizhongxin
15890,2016,10,24,1,53,98,2,75,800,2,9.56,1016.8,4.2,0,NA,0.4,Aotizhongxin
15891,2016,10,24,2,59,144,2,65,1100,2,8.366666667,1016,4.7,0,NW,0.7,Aotizhongxin
15892,2016,10,24,3,57,96,2,51,1200,2,8.04,1016,4.8,0,SE,0.6,Aotizhongxin
15893,2016,10,24,4,42,70,2,51,800,2,9.1,1016,5.2,0,SW,1,Aotizhongxin
15894,2016,10,24,5,40,40,2,53,700,2,9.266666667,1016,5.4,0,SW,0.8,Aotizhongxin
15895,2016,10,24,6,22,22,2,48,500,2,9.275,1016,5.6,0,NA,0.5,Aotizhongxin
15896,2016,10,24,7,23,55,2,47,500,2,9.1,1015.5,5.7,0,NW,0.7,Aotizhongxin
15897,2016,10,24,8,27,65,2,49,600,2,8.3,1015.5,3.9,0,ENE,1.1,Aotizhongxin
15898,2016,10,24,9,38,90,2,55,800,2,9.7,1016,6.3,0,NE,0.7,Aotizhongxin
15899,2016,10,24,10,39,101,2,61,900,2,10.26,1015,6.4,0,NA,0.5,Aotizhongxin
15900,2016,10,24,11,50,120,2,68,1100,2,10.8,1014.666667,6.5,0,SW,0.9,Aotizhongxin
15901,2016,10,24,12,42,91,2,67,1000,2,10.4,1013.9,5.6,0,E,0.8,Aotizhongxin
15902,2016,10,24,13,59,148,2,76,1400,2,11,1012.5,6.9,0,E,1.8,Aotizhongxin
15903,2016,10,24,14,92,213,2,88,1700,2,11.8125,1012.125,6.8,0,SE,1.9,Aotizhongxin
15904,2016,10,24,15,106,218,3,89,1600,2,11.8,1011.3,7.3,0,E,1.4,Aotizhongxin
15905,2016,10,24,16,112,200,4,90,1500,2,12.1,1011,5.9,0,S,1.1,Aotizhongxin
15906,2016,10,24,17,110,169,3,87,1500,2,11.3,1010.3,8.3,0,SW,0.2,Aotizhongxin
15907,2016,10,24,18,106,168,3,85,1600,2,11.2,1010.4,6.7,0,SSW,1.4,Aotizhongxin
15908,2016,10,24,19,110,179,2,92,1700,2,10.475,1011,7.3,0.1,SW,1,Aotizhongxin
15909,2016,10,24,20,120,183,2,94,1700,2,10.6,1010.6,7.7,0,W,0.9,Aotizhongxin
15910,2016,10,24,21,110,168,3,91,1700,2,10,1011,7,0,SW,1.1,Aotizhongxin
15911,2016,10,24,22,105,152,3,88,1500,2,9.2,1011,7,0,SW,1,Aotizhongxin
15912,2016,10,24,23,93,143,3,87,1400,2,8,1011,6.6,0,SW,0.6,Aotizhongxin
15913,2016,10,25,0,89,121,2,79,1400,2,7.78,1011,6.6,0,NA,0.1,Aotizhongxin
15914,2016,10,25,1,80,113,2,70,1400,2,7.475,1010.75,6.4,0,NA,0,Aotizhongxin
15915,2016,10,25,2,72,106,2,NA,1200,2,6.933333333,1010.666667,6,0,NW,0.7,Aotizhongxin
15916,2016,10,25,3,71,104,2,64,1200,2,6.7,1010.4,6,0,SE,0.8,Aotizhongxin
15917,2016,10,25,4,74,91,2,55,1200,NA,6.15,1009.5,5.4,0,NA,0.4,Aotizhongxin
15918,2016,10,25,5,68,95,2,48,1100,2,7.3,1010.4,6.7,0,W,0.7,Aotizhongxin
15919,2016,10,25,6,70,92,2,47,1200,2,5.825,1010.75,5.2,0,NW,0.6,Aotizhongxin
15920,2016,10,25,7,66,95,2,45,1200,2,5.575,1011,5,0,SW,1,Aotizhongxin
15921,2016,10,25,8,68,134,2,52,1500,2,8.1,1011.5,7.7,0,E,0.6,Aotizhongxin
15922,2016,10,25,9,83,178,2,78,1700,2,8.425,1012,7.6,0,NE,1.9,Aotizhongxin
15923,2016,10,25,10,88,88,2,82,1500,2,10.56666667,1012,7.9,0,NE,1.2,Aotizhongxin
15924,2016,10,25,11,109,164,2,90,1500,3,14,1011,8.2,0,WSW,0.5,Aotizhongxin
15925,2016,10,25,12,98,133,2,101,1600,4,15.7,1010.3,8.7,0,SSE,1.2,Aotizhongxin
15926,2016,10,25,13,112,123,3,103,1500,13,17.1,1009,8.5,0,S,1.6,Aotizhongxin
15927,2016,10,25,14,147,154,2,136,1700,7,17.8,1008.3,9.2,0,S,1.3,Aotizhongxin
15928,2016,10,25,15,167,203,3,158,1700,5,17.8,1007.9,8.9,0,SSW,2.1,Aotizhongxin
15929,2016,10,25,16,132,132,2,105,1200,13,17.54,1008.8,9.3,0,SW,3.5,Aotizhongxin
15930,2016,10,25,17,110,110,2,89,1000,9,16.25,1009,9,0,SW,2.2,Aotizhongxin
15931,2016,10,25,18,95,108,2,82,1000,10,14.86666667,1010,9.5,0,SW,1.4,Aotizhongxin
15932,2016,10,25,19,115,130,2,95,1400,2,13.975,1010.75,9.8,0,SW,2.6,Aotizhongxin
15933,2016,10,25,20,117,146,2,90,1500,2,12.5,1011.5,9.5,0,W,1,Aotizhongxin
15934,2016,10,25,21,131,148,2,91,1600,2,12.825,1012,10,0,SE,0.8,Aotizhongxin
15935,2016,10,25,22,140,173,2,88,1700,2,12.15,1012.5,9.8,0,NE,0.7,Aotizhongxin
15936,2016,10,25,23,143,143,2,88,1700,2,10.9,1013.6,9.5,0,NE,0.9,Aotizhongxin
15937,2016,10,26,0,134,163,2,90,1800,2,10.25,1014,9,0,NE,1.2,Aotizhongxin
15938,2016,10,26,1,131,168,2,90,2000,2,10.05,1014,9.1,0,NE,1.6,Aotizhongxin
15939,2016,10,26,2,140,167,2,85,2000,2,9.866666667,1015,8.9,0,NE,1.7,Aotizhongxin
15940,2016,10,26,3,124,138,2,82,1700,2,10.18,1015,9.3,0,NE,1.1,Aotizhongxin
15941,2016,10,26,4,117,133,2,87,1500,2,10.15,1015,9.2,0,NE,0.9,Aotizhongxin
15942,2016,10,26,5,104,112,2,85,1400,2,11.2,1015,8.5,0,NE,2.4,Aotizhongxin
15943,2016,10,26,6,70,70,2,78,800,2,12.46666667,1016,3.7,0,NE,4.3,Aotizhongxin
15944,2016,10,26,7,32,32,2,65,500,2,12.45,1016.5,0,0,NE,1.8,Aotizhongxin
15945,2016,10,26,8,11,11,2,47,300,18,12.2,1019.6,-3.2,0,NE,2.2,Aotizhongxin
15946,2016,10,26,9,3,20,2,46,300,22,12.325,1020.25,-2.1,0,NE,1.8,Aotizhongxin
15947,2016,10,26,10,8,16,2,33,300,37,13.25,1021.25,-3,0,NE,2.5,Aotizhongxin
15948,2016,10,26,11,3,6,2,22,200,51,14.8,1022,-3.8,0,NE,2.8,Aotizhongxin
15949,2016,10,26,12,3,6,2,25,200,51,16.4,1021.4,-5.4,0,NE,1.5,Aotizhongxin
15950,2016,10,26,13,14,14,6,22,200,59,16.8,1020.4,-2.3,0,SSW,1.2,Aotizhongxin
15951,2016,10,26,14,8,67,7,27,300,60,17.3,1019.7,0.9,0,S,1.9,Aotizhongxin
15952,2016,10,26,15,34,69,10,35,600,61,16.26666667,1020,3.7,0,SW,4.1,Aotizhongxin
15953,2016,10,26,16,38,155,9,41,600,42,13.92,1021,4.5,0,SW,3.8,Aotizhongxin
15954,2016,10,26,17,28,101,7,48,500,15,12.2,1021,3.1,0,SW,2,Aotizhongxin
15955,2016,10,26,18,22,42,8,52,600,10,11.86666667,1022,2.3,0,SW,1.3,Aotizhongxin
15956,2016,10,26,19,23,89,8,62,800,5,11.7,1022.75,3,0,SW,1.7,Aotizhongxin
15957,2016,10,26,20,28,83,8,67,800,2,11.525,1023.25,3.3,0,SW,2,Aotizhongxin
15958,2016,10,26,21,26,89,8,66,700,2,11.525,1024,3.4,0,SW,2.2,Aotizhongxin
15959,2016,10,26,22,24,93,8,65,700,2,11.4,1024,3.7,0,SW,2.2,Aotizhongxin
15960,2016,10,26,23,26,72,7,55,800,10,11.25,1025,4,0,SE,1.8,Aotizhongxin
15961,2016,10,27,0,26,63,8,56,900,9,11.075,1024.75,3.8,0,SE,2.4,Aotizhongxin
15962,2016,10,27,1,27,56,7,68,700,2,10.46,1025,2.3,0,SE,2.2,Aotizhongxin
15963,2016,10,27,2,23,42,3,NA,600,5,10.16666667,1025,1.8,0,SE,2.1,Aotizhongxin
15964,2016,10,27,3,20,39,3,51,400,11,9.95,1025,1.5,0,SE,1.4,Aotizhongxin
15965,2016,10,27,4,21,21,2,43,300,NA,9.74,1024,1.4,0,SE,2.1,Aotizhongxin
15966,2016,10,27,5,15,32,3,38,300,21,9.55,1024,1.2,0,SE,1.3,Aotizhongxin
15967,2016,10,27,6,17,28,3,46,400,13,9.466666667,1023,1.4,0,NE,1.4,Aotizhongxin
15968,2016,10,27,7,20,43,4,57,700,3,9.325,1023.25,1.7,0,SE,1.1,Aotizhongxin
15969,2016,10,27,8,25,64,5,61,900,2,9.3,1023.9,2.4,0,E,1.1,Aotizhongxin
15970,2016,10,27,9,36,63,5,61,1200,2,9.325,1024,2.2,0,NE,1.5,Aotizhongxin
15971,2016,10,27,10,37,77,8,60,1500,2,9.5,1024,2.3,0,NE,2.3,Aotizhongxin
15972,2016,10,27,11,49,93,11,63,1900,2,9.625,1023.75,2.3,0,NE,1.6,Aotizhongxin
15973,2016,10,27,12,59,115,10,64,2100,2,9.85,1023,3,0,NE,1.7,Aotizhongxin
15974,2016,10,27,13,62,106,9,64,2300,2,9.6,1021.3,4.8,0,NE,1.2,Aotizhongxin
15975,2016,10,27,14,56,95,5,62,2000,2,8.4,1021.4,5.5,1.6,NNE,1.2,Aotizhongxin
15976,2016,10,27,15,51,60,4,62,1700,2,8.266666667,1021,6.3,1.5,NE,2.1,Aotizhongxin
15977,2016,10,27,16,43,43,3,64,1600,2,7.84,1021,6.2,1.3,NE,2.3,Aotizhongxin
15978,2016,10,27,17,37,40,3,60,1400,2,7.55,1021,6.3,2.3,NE,2.5,Aotizhongxin
15979,2016,10,27,18,39,39,2,59,1300,2,7.6,1021,6.5,1.9,NE,2,Aotizhongxin
15980,2016,10,27,19,36,36,2,54,1000,2,8.125,1022.25,7,1.8,NE,3.1,Aotizhongxin
15981,2016,10,27,20,31,31,2,56,1100,2,8.375,1023,7.2,0.6,NE,1,Aotizhongxin
15982,2016,10,27,21,22,22,2,53,1000,2,8.45,1023,7.4,0.4,NW,1.2,Aotizhongxin
15983,2016,10,27,22,26,26,2,48,800,2,8.5,1023,7.2,0.1,NE,1,Aotizhongxin
15984,2016,10,27,23,15,15,2,45,700,2,8.225,1023,6.8,0,NE,1.6,Aotizhongxin
15985,2016,10,28,0,18,18,2,47,700,2,8.2,1023,6.3,0.1,NW,1.7,Aotizhongxin
15986,2016,10,28,1,14,14,2,50,700,2,8.84,1023,5.9,0,NE,0.8,Aotizhongxin
15987,2016,10,28,2,15,15,2,50,600,2,9.3,1022.6,4.5,0,NNW,1.6,Aotizhongxin
15988,2016,10,28,3,17,17,2,54,500,2,9.5,1022.3,3.5,0,NNW,2.4,Aotizhongxin
15989,2016,10,28,4,13,13,2,32,400,21,9.4,1022.4,2.5,0,NW,1.6,Aotizhongxin
15990,2016,10,28,5,14,14,2,30,400,23,9.1,1023,2.9,0,W,1,Aotizhongxin
15991,2016,10,28,6,6,6,2,32,400,21,5.6,1022.8,3.4,0,NNE,0.4,Aotizhongxin
15992,2016,10,28,7,14,14,3,25,200,40,9.1,1024.1,-3.5,0,WNW,2,Aotizhongxin
15993,2016,10,28,8,3,11,4,28,300,38,9.9,1025.3,-4.1,0,NW,3.9,Aotizhongxin
15994,2016,10,28,9,11,30,5,26,400,38,10.6,1025.9,-5,0,NW,4.2,Aotizhongxin
15995,2016,10,28,10,3,8,3,19,300,45,10.6,1026.8,-7.2,0,NW,3.7,Aotizhongxin
15996,2016,10,28,11,5,6,4,17,200,51,11.1,1027.3,-8.7,0,N,2.7,Aotizhongxin
15997,2016,10,28,12,18,18,2,10,200,62,12.1,1026.9,-7.4,0,NNW,3.1,Aotizhongxin
15998,2016,10,28,13,3,9,4,10,200,64,12.6,1026.2,-8,0,NW,3.5,Aotizhongxin
15999,2016,10,28,14,3,6,2,9,200,67,12.7,1025.4,-8.5,0,NW,3.6,Aotizhongxin
16000,2016,10,28,15,3,6,2,8,100,70,12.6,1025.3,-11.1,0,N,3.5,Aotizhongxin
16001,2016,10,28,16,8,23,2,9,100,69,11.8,1025.5,-9.9,0,NNW,2.7,Aotizhongxin
16002,2016,10,28,17,11,13,2,16,200,60,10.7,1025.8,-11.4,0,N,2.4,Aotizhongxin
16003,2016,10,28,18,5,43,2,22,300,49,9.5,1026.8,-9.1,0,NE,1.4,Aotizhongxin
16004,2016,10,28,19,9,41,2,36,300,34,9,1027.7,-8.1,0,NW,1.4,Aotizhongxin
16005,2016,10,28,20,7,47,2,59,400,10,7.2,1028.3,-2.5,0,SSW,0.5,Aotizhongxin
16006,2016,10,28,21,22,28,2,63,500,11,6.4,1028.5,0.3,0,WNW,0.3,Aotizhongxin
16007,2016,10,28,22,9,37,2,37,300,28,6.5,1029.2,-0.9,0,NW,0.8,Aotizhongxin
16008,2016,10,28,23,13,40,3,49,400,16,5.7,1029.1,-1.7,0,NW,0.6,Aotizhongxin
16009,2016,10,29,0,12,28,2,61,400,2,4,1029,-0.6,0,WNW,0.6,Aotizhongxin
16010,2016,10,29,1,20,32,3,67,400,2,2.3,1028.9,-1,0,NE,0.2,Aotizhongxin
16011,2016,10,29,2,16,29,2,NA,400,2,2,1029.1,-1.6,0,NE,0.5,Aotizhongxin
16012,2016,10,29,3,16,29,2,64,400,2,1,1029,-1.6,0,E,0.7,Aotizhongxin
16013,2016,10,29,4,11,23,2,61,400,NA,0.5,1028.9,-1.7,0,E,0.3,Aotizhongxin
16014,2016,10,29,5,8,37,2,60,300,2,0.5,1029.4,-1.6,0,ESE,0.6,Aotizhongxin
16015,2016,10,29,6,15,33,2,60,400,2,1.4,1029.5,-2,0,W,0.7,Aotizhongxin
16016,2016,10,29,7,9,41,2,58,500,2,0.5,1029.6,-1.4,0,W,0.4,Aotizhongxin
16017,2016,10,29,8,11,36,2,57,500,2,3,1030.1,0.4,0,SSE,0.6,Aotizhongxin
16018,2016,10,29,9,10,48,2,55,600,2,6,1030.1,-2.1,0,E,1,Aotizhongxin
16019,2016,10,29,10,21,48,2,54,600,5,7.1,1029.7,-2.9,0,NNE,1,Aotizhongxin
16020,2016,10,29,11,33,33,2,52,600,14,10.3,1028.8,-3.4,0,SW,1.1,Aotizhongxin
16021,2016,10,29,12,18,47,6,39,500,34,10.9,1027.7,-7.4,0,SSW,3.1,Aotizhongxin
16022,2016,10,29,13,19,47,8,33,400,44,12.1,1026.3,-5.9,0,WSW,2.4,Aotizhongxin
16023,2016,10,29,14,18,43,3,23,300,54,12.3,1025,-5.7,0,SW,4.2,Aotizhongxin
16024,2016,10,29,15,24,51,5,26,300,55,12.4,1024.4,-5.2,0,SSW,3.6,Aotizhongxin
16025,2016,10,29,16,23,52,4,39,400,47,12,1023.9,-6,0,SSW,4.3,Aotizhongxin
16026,2016,10,29,17,24,59,4,38,400,48,11.2,1023.3,-5.8,0,SSW,4,Aotizhongxin
16027,2016,10,29,18,21,62,3,46,400,37,10.5,1023.2,-5.1,0,SW,3,Aotizhongxin
16028,2016,10,29,19,29,62,4,48,400,34,10.2,1023.2,-5,0,SW,3.2,Aotizhongxin
16029,2016,10,29,20,29,59,3,54,500,25,9.8,1023.1,-5,0,SSW,3.6,Aotizhongxin
16030,2016,10,29,21,26,64,3,60,500,16,9.1,1023.1,-4.5,0,SW,1.6,Aotizhongxin
16031,2016,10,29,22,36,75,3,68,500,7,7.4,1022.9,-3.5,0,S,1,Aotizhongxin
16032,2016,10,29,23,45,91,3,73,600,2,8.1,1022.4,-3.4,0,SSW,2.7,Aotizhongxin
16033,2016,10,30,0,45,87,2,73,600,2,7.8,1021.8,-3.1,0,SSW,2.3,Aotizhongxin
16034,2016,10,30,1,48,93,2,70,700,2,4.9,1021.5,-1.1,0,SW,0.2,Aotizhongxin
16035,2016,10,30,2,47,86,2,62,700,2,4.4,1020.9,-1.2,0,S,0.6,Aotizhongxin
